chr	start	end
chr2	132101465	132101550
chr2	132102241	132102468
chr2	132107936	132109125
chr2	132110346	132110866
chr2	132117165	132117252
chr2	132117733	132118298
chr2	132121518	132121655
chr2	132130885	132131308
chr2	132131778	132132165
chr2	132134428	132134745
chr2	132141648	132142608
chr2	132167071	132167230
chr2	132203278	132203333
chr2	132210265	132211176
chr2	132215509	132215697
chr2	132301727	132301835
chr2	132311156	132311422
chr2	132314243	132314370
chr2	132316323	132316429
chr2	132323308	132323636
chr2	132337961	132338891
chr2	132342058	132342549
chr2	132344163	132344573
chr2	132352221	132352389
chr2	132352991	132354662
chr2	132356988	132357262
chr2	132359214	132359452
chr2	132362067	132362233
chr2	132365037	132365365
chr2	132366157	132366304
chr2	132367552	132367778
chr2	132368471	132368538
chr2	132370667	132370846
chr2	132373577	132373801
chr2	132375179	132375394
chr2	132380353	132380735
chr2	132382808	132383043
chr2	132389026	132389218
chr2	132391065	132391687
chr2	132392083	132392375
chr2	132393250	132393442
chr2	132395777	132395918
chr2	132399074	132399323
chr2	132401693	132401955
chr2	132403149	132404266
chr2	132417276	132418287
chr2	132424953	132425167
chr2	132433445	132433791
chr2	132439353	132439745
chr2	132453865	132454293
chr2	132464525	132465041
chr2	132469352	132469557
chr2	132476985	132477035
chr2	132480737	132481050
chr2	132484439	132484755
chr2	132499223	132499302
chr2	132504060	132504249
chr2	132506846	132507200
chr2	132510383	132510551
chr2	132512397	132513092
chr2	132515547	132516022
chr2	132521009	132521984
chr2	132527103	132527624
chr2	132532124	132532409
chr2	132535822	132535924
chr2	132536245	132536611
chr2	132541292	132542383
chr2	132547179	132547386
chr2	132547586	132548113
chr2	132552938	132553259
chr2	132554777	132554919
chr2	132567615	132567848
chr2	132568059	132568120
chr2	132607056	132607811
chr2	132615810	132616007
chr2	132641440	132642299
chr2	132659810	132659904
chr2	132672067	132673071
chr2	132677721	132678253
chr2	132684582	132684701
chr2	132695447	132695753
chr2	132704901	132705712
chr2	132706280	132706396
chr2	132729250	132729715
chr2	132732467	132732529
chr2	132749595	132749843
chr2	132771040	132771465
chr2	132796470	132796624
chr2	132846119	132846605
chr2	132939375	132939654
chr2	132962363	132962615
chr2	132982200	132982525
chr2	133152576	133152650
chr2	133153436	133153642
chr2	133198951	133199825
chr2	133206707	133207185
chr2	133223361	133223672
chr2	133224548	133225420
chr2	133227891	133228277
chr2	133236768	133237061
chr2	133242853	133243302
chr2	133245518	133245883
chr2	133251085	133251761
chr2	133255277	133255882
chr2	133256404	133257031
chr2	133258156	133258436
chr2	133284589	133284801
chr2	133306782	133307622
chr2	133321160	133321622
chr2	133324357	133324936
chr2	133332909	133333059
chr2	133375813	133376278
chr2	133377744	133379093
chr2	133380050	133380756
chr2	133440352	133440841
chr2	133441373	133441549
chr2	133443458	133443608
chr2	133514035	133514856
chr2	133550123	133550479
chr2	133855522	133855666
chr2	133885268	133886126
chr2	133893934	133893988
chr2	133905415	133906281
chr2	133914054	133914441
chr2	134288204	134288423
chr2	134290732	134291414
chr2	134307615	134307915
chr2	134308396	134308669
chr2	134375466	134375748
chr2	134438831	134438911
chr2	134449757	134449845
chr2	134454379	134454686
chr2	134469211	134470171
chr2	134482541	134482620
chr2	134499299	134499771
chr2	134611532	134612827
chr2	134651673	134652308
chr2	134663729	134664496
chr2	134670268	134670872
chr2	134671184	134671348
chr2	134697739	134698533
chr2	134699075	134699410
chr2	134757674	134757724
chr2	134815603	134815749
chr2	134832865	134833275
chr2	134987507	134987745
chr2	135122196	135122436
chr2	135149685	135149950
chr2	135154485	135154817
chr2	135156061	135156353
chr2	135187681	135187824
chr2	135265107	135265906
chr2	135362038	135362652
chr2	135363266	135363512
chr2	135484060	135485853
chr2	135518423	135518672
chr2	135526064	135527008
chr2	135536912	135537043
chr2	135537676	135537892
chr2	135551302	135551558
chr2	135552760	135552898
chr2	135557088	135557953
chr2	135558600	135558778
chr2	135571073	135571280
chr2	135587069	135587374
chr2	135599537	135599747
chr2	135631221	135631285
chr2	135688288	135688662
chr2	135706075	135706494
chr2	135707136	135707251
chr2	135711512	135711566
chr2	135711966	135712439
chr2	135714223	135714584
chr2	135715946	135716052
chr2	135716835	135716979
chr2	135725801	135726092
chr2	135752712	135752974
chr2	135783306	135783929
chr2	135792836	135793280
chr2	135811358	135811640
chr2	135827831	135828192
chr2	135974627	135975106
chr2	135975461	135975624
chr2	136213012	136213808
chr2	136282266	136282335
chr2	136311468	136311942
chr2	136357759	136358251
chr2	136504162	136504934
chr2	136505462	136505920
chr2	136539803	136540290
chr2	136717344	136718231
chr2	136729392	136729452
chr2	136735152	136735462
chr2	136737817	136738033
chr2	136740236	136740865
chr2	136746402	136747207
chr2	136754077	136754288
chr2	136773850	136774094
chr2	136776448	136776650
chr2	136777771	136778334
chr2	136784748	136785315
chr2	136819099	136819165
chr2	136821589	136821814
chr2	136940081	136940754
chr2	136941906	136943505
chr2	137386155	137386344
chr2	137460928	137461118
chr2	137653427	137653865
chr2	137768580	137768921
chr2	137859087	137859355
chr2	138082001	138083298
chr2	138083733	138083899
chr2	138091243	138091486
chr2	138093669	138093973
chr2	138104080	138104392
chr2	138880848	138881066
chr2	139207538	139207854
chr2	139415652	139415879
chr2	139416993	139417466
chr2	139502848	139504681
chr2	139548410	139548622
chr2	139604184	139604312
chr2	139643362	139643634
chr2	139682945	139683152
chr2	139713705	139713812
chr2	139732143	139732888
chr2	139771626	139771780
chr2	139780157	139780269
chr2	139787959	139788101
chr2	139817752	139817855
chr2	139819331	139819532
chr2	139819949	139820049
chr2	139824127	139824331
chr2	139841303	139841375
chr2	139854446	139854573
chr2	139863359	139863544
chr2	139872123	139872253
chr2	139877062	139877985
chr2	139879961	139880291
chr2	139883534	139884087
chr2	139886080	139886659
chr2	139891674	139893013
chr2	139906632	139907284
chr2	139910112	139910284
chr2	139917485	139917546
chr2	139922627	139923439
chr2	139928496	139928658
chr2	139935336	139935744
chr2	139944046	139944244
chr2	139948955	139949119
chr2	139951402	139951684
chr2	139956202	139956357
chr2	139962386	139962598
chr2	139988991	139989985
chr2	139995774	139997036
chr2	140011623	140011817
chr2	140025765	140026063
chr2	140026265	140026472
chr2	140028283	140028876
chr2	140035509	140035855
chr2	140037008	140037148
chr2	140132040	140132089
chr2	140163783	140163899
chr2	140167871	140168357
chr2	140220705	140221845
chr2	140247133	140247210
chr2	140251528	140251941
chr2	140253018	140253278
chr2	140255206	140255337
chr2	140313967	140314065
chr2	140326064	140326132
chr2	140395088	140395271
chr2	140496231	140497455
chr2	140598433	140598865
chr2	140601316	140601542
chr2	140604058	140604124
chr2	140610408	140610674
chr2	140752859	140753071
chr2	140769467	140769604
chr2	141056880	141056941
chr2	141097422	141097593
chr2	141111672	141112518
chr2	142079646	142080093
chr2	142224954	142225865
chr2	142436842	142437200
chr2	142506786	142506856
chr2	142514485	142514684
chr2	142550050	142550104
chr2	142591629	142591756
chr2	142600421	142601881
chr2	142638759	142639171
chr2	142647759	142648135
chr2	142663740	142664277
chr2	142685250	142685562
chr2	142702328	142702452
chr2	142707152	142707623
chr2	142709065	142709695
chr2	142717380	142717472
chr2	142726832	142727629
chr2	142728388	142729221
chr2	142888288	142889541
chr2	142919477	142919672
chr2	143371387	143371951
chr2	143492640	143492951
chr2	143658828	143658968
chr2	143663063	143663393
chr2	143664449	143664805
chr2	143672500	143673144
chr2	143679134	143679516
chr2	143685297	143685403
chr2	143688133	143689012
chr2	143692946	143693482
chr2	143696452	143697414
chr2	143708164	143709068
chr2	143714829	143715953
chr2	143725222	143725839
chr2	143730490	143730602
chr2	143740461	143741772
chr2	143742041	143742310
chr2	143749968	143750332
chr2	143751512	143751931
chr2	143753141	143754200
chr2	143755568	143755921
chr2	143757593	143757895
chr2	143758243	143758431
chr2	143759480	143760350
chr2	143760823	143760879
chr2	143763434	143763929
chr2	143764470	143764841
chr2	143766080	143766461
chr2	143770774	143772336
chr2	143773721	143774180
chr2	143777174	143777698
chr2	143777930	143777981
chr2	143779944	143780053
chr2	143780902	143781250
chr2	143782535	143783020
chr2	143788660	143789645
chr2	143790043	143790392
chr2	143792545	143792635
chr2	143794050	143794113
chr2	143796914	143796968
chr2	143806541	143807259
chr2	143813161	143814055
chr2	143818068	143818401
chr2	143819016	143819172
chr2	143828207	143828338
chr2	143835654	143837682
chr2	143844424	143844497
chr2	143850117	143850488
chr2	143851301	143851718
chr2	143852225	143852495
chr2	143872249	143872922
chr2	143879650	143879704
chr2	143899409	143899615
chr2	143912068	143912355
chr2	143949302	143949382
chr2	143966701	143966904
chr2	143985698	143986113
chr2	143991134	143991805
chr2	143998089	143998556
chr2	144002470	144003604
chr2	144009381	144009433
chr2	144012355	144012529
chr2	144013904	144014101
chr2	144016928	144016987
chr2	144024019	144024703
chr2	144039678	144039796
chr2	144040403	144041045
chr2	144042949	144043599
chr2	144047591	144047730
chr2	144049998	144050514
chr2	144056006	144057322
chr2	144065759	144066446
chr2	144071441	144071490
chr2	144072065	144072599
chr2	144073076	144074125
chr2	144074419	144075224
chr2	144080832	144081051
chr2	144081568	144081789
chr2	144088426	144089170
chr2	144095933	144097011
chr2	144102754	144103004
chr2	144105580	144105822
chr2	144107484	144107536
chr2	144109532	144109584
chr2	144113025	144113359
chr2	144118920	144119079
chr2	144120139	144120320
chr2	144121332	144121522
chr2	144126077	144126369
chr2	144130116	144130187
chr2	144134198	144134695
chr2	144145580	144145712
chr2	144156236	144157326
chr2	144157543	144157925
chr2	144163199	144163265
chr2	144174407	144174494
chr2	144194212	144195354
chr2	144202679	144202900
chr2	144208278	144209113
chr2	144211980	144212109
chr2	144214345	144214632
chr2	144236883	144237085
chr2	144237510	144237750
chr2	144241373	144241514
chr2	144242151	144242267
chr2	144247919	144248013
chr2	144264107	144264434
chr2	144272045	144272595
chr2	144278311	144278800
chr2	144284625	144285354
chr2	144293008	144293097
chr2	144353649	144354131
chr2	144367149	144367252
chr2	144370492	144370671
chr2	144376157	144376794
chr2	144381231	144382448
chr2	144391724	144391784
chr2	144394467	144394563
chr2	144396365	144396468
chr2	144397609	144397810
chr2	144403287	144403391
chr2	144404781	144405045
chr2	144414463	144414723
chr2	144419474	144420445
chr2	144425480	144426350
chr2	144442569	144443448
chr2	144459264	144459371
chr2	144461543	144462260
chr2	144503139	144503239
chr2	144518210	144518586
chr2	144520860	144521135
chr2	144523711	144523989
chr2	144550565	144550875
chr2	144557557	144557777
chr2	144568265	144568478
chr2	144949412	144949469
chr2	144976382	144976654
chr2	144986851	144987256
chr2	144992709	144994467
chr2	145014662	145014878
chr2	145049548	145049682
chr2	145051536	145052154
chr2	145058521	145060226
chr2	145083229	145083282
chr2	145125739	145126644
chr2	145211318	145211995
chr2	145283169	145283247
chr2	145341803	145341883
chr2	145342929	145343377
chr2	145383222	145383539
chr2	145388243	145388594
chr2	145414054	145414570
chr2	145436554	145437132
chr2	145481400	145481492
chr2	145500529	145501943
chr2	145508531	145508850
chr2	145509453	145509578
chr2	145525346	145525910
chr2	145566536	145566739
chr2	145582306	145582498
chr2	145596017	145596106
chr2	145611445	145612308
chr2	145620238	145620469
chr2	145623663	145623860
chr2	145636546	145636808
chr2	145638700	145638870
chr2	145647780	145648156
chr2	145658009	145658525
chr2	145672387	145672493
chr2	145676376	145676778
chr2	145685243	145685420
chr2	145685812	145686682
chr2	145713992	145714610
chr2	145728679	145729600
chr2	145746810	145747262
chr2	145759996	145760843
chr2	145783137	145783412
chr2	145924712	145925287
chr2	145925632	145925813
chr2	145933801	145934028
chr2	146040571	146040694
chr2	146044048	146044164
chr2	146046985	146049489
chr2	146052306	146052682
chr2	146072602	146072883
chr2	146084787	146085113
chr2	146094656	146094779
chr2	146104166	146104474
chr2	146106846	146107597
chr2	146116902	146117004
chr2	146119327	146119596
chr2	146138336	146138577
chr2	146156507	146156557
chr2	146176956	146177146
chr2	146231430	146231533
chr2	146240333	146240835
chr2	146252079	146252330
chr2	146252718	146252780
chr2	146269267	146269779
chr2	146281820	146281982
chr2	146283700	146283786
chr2	146295436	146296142
chr2	146296691	146297105
chr2	146314309	146314444
chr2	146314667	146315095
chr2	146317567	146317890
chr2	146319280	146319482
chr2	146322583	146323148
chr2	146323946	146324722
chr2	146325022	146325135
chr2	146328262	146328857
chr2	146337345	146338291
chr2	146343600	146344069
chr2	146350628	146351187
chr2	146359347	146359718
chr2	146374986	146375089
chr2	146402034	146402283
chr2	146437756	146439069
chr2	146447040	146447151
chr2	146459327	146459793
chr2	146660270	146660777
chr2	146664584	146665276
chr2	146681211	146682190
chr2	146687799	146688131
chr2	146698472	146698849
chr2	146702406	146702528
chr2	146730949	146731052
chr2	146746293	146746373
chr2	146784897	146785525
chr2	146817016	146817077
chr2	146838264	146839628
chr2	146845859	146846145
chr2	146847852	146847979
chr2	146859132	146859540
chr2	146893435	146893891
chr2	146905327	146905564
chr2	146909277	146911407
chr2	147003388	147004794
chr2	147009893	147010134
chr2	147011375	147011589
chr2	147015792	147015925
chr2	147016248	147016350
chr2	147019654	147019845
chr2	147020240	147020942
chr2	147021205	147021284
chr2	147082432	147082752
chr2	147131136	147131295
chr2	147133426	147133911
chr2	147146858	147147182
chr2	147188196	147188470
chr2	147190938	147191502
chr2	147564014	147564479
chr2	147629043	147629169
chr2	147633988	147634167
chr2	147721431	147721653
chr2	147768234	147768798
chr2	147770131	147770280
chr2	147794369	147794804
chr2	147806358	147806640
chr2	147810407	147810530
chr2	147818944	147819510
chr2	147839209	147839421
chr2	147850210	147850428
